Date,ID,Tank_no,Treatment,Measurement,Value
08/28/2022 01:40:00,2E_pH,2E,OA,pH,8.12
08/28/2022 02:50:00,2C_tem,2C,OA,Temp,30.2
08/28/2022 02:50:00,2C_pH,2C,OA,pH,7.93
08/28/2022 02:50:00,1B_tem,1B,OA,Temp,30.2
08/28/2022 02:50:00,1B_pH,1B,OA,pH,7.94
08/28/2022 02:50:00,2B_tem,2B,OA,Temp,30.1
08/28/2022 02:50:00,2B_pH,2B,OA,pH,7.84
08/28/2022 02:50:00,1D_tem,1D,AMB,Temp,30.3
08/28/2022 02:50:00,1D_pH,1D,AMB,pH,8.052
08/28/2022 02:50:00,2D_tem,2D,AMB,Temp,30.2
08/28/2022 02:50:00,2D_pH,2D,AMB,pH,8.044
08/28/2022 02:50:00,1E_tem,1E,AMB,Temp,30.2
08/28/2022 02:50:00,1E_pH,1E,AMB,pH,8.142
08/28/2022 02:50:00,1C_tem,1C,OA,Temp,29.8
08/28/2022 02:50:00,1C_pH,1C,OA,pH,7.67
08/28/2022 02:50:00,2A_tem,2A,AMB,Temp,30.1
08/28/2022 02:50:00,2A_pH,2A,AMB,pH,8.072
08/28/2022 02:50:00,1A_tem,1A,AMB,Temp,29.9
08/28/2022 02:50:00,1A_pH,1A,AMB,pH,7.934
08/28/2022 02:50:00,2E_tem,2E,OA,Temp,30.1
08/28/2022 02:50:00,2E_pH,2E,OA,pH,8.12
08/28/2022 04:00:00,2C_tem,2C,OA,Temp,30.2
08/28/2022 04:00:00,2C_pH,2C,OA,pH,7.92
08/28/2022 04:00:00,1B_tem,1B,OA,Temp,30.1
08/28/2022 04:00:00,1B_pH,1B,OA,pH,7.92
08/28/2022 04:00:00,2B_tem,2B,OA,Temp,30.1
08/28/2022 04:00:00,2B_pH,2B,OA,pH,7.84
08/28/2022 04:00:00,1D_tem,1D,AMB,Temp,30.2
08/28/2022 04:00:00,1D_pH,1D,AMB,pH,8.022
08/28/2022 04:00:00,2D_tem,2D,AMB,Temp,30.1
08/28/2022 04:00:00,2D_pH,2D,AMB,pH,8.034
08/28/2022 04:00:00,1E_tem,1E,AMB,Temp,30.1
08/28/2022 04:00:00,1E_pH,1E,AMB,pH,8.132
08/28/2022 04:00:00,1C_tem,1C,OA,Temp,29.8
08/28/2022 04:00:00,1C_pH,1C,OA,pH,7.45
08/28/2022 04:00:00,2A_tem,2A,AMB,Temp,30
08/28/2022 04:00:00,2A_pH,2A,AMB,pH,8.052
08/28/2022 04:00:00,1A_tem,1A,AMB,Temp,29.9
08/28/2022 04:00:00,1A_pH,1A,AMB,pH,7.914
08/28/2022 04:00:00,2E_tem,2E,OA,Temp,30
08/28/2022 04:00:00,2E_pH,2E,OA,pH,8.11
08/28/2022 05:10:00,2C_tem,2C,OA,Temp,30.1
08/28/2022 05:10:00,2C_pH,2C,OA,pH,7.89
08/28/2022 05:10:00,1B_tem,1B,OA,Temp,30.1
08/28/2022 05:10:00,1B_pH,1B,OA,pH,7.91
08/28/2022 05:10:00,2B_tem,2B,OA,Temp,30
08/28/2022 05:10:00,2B_pH,2B,OA,pH,7.81
08/28/2022 05:10:00,1D_tem,1D,AMB,Temp,30.1
08/28/2022 05:10:00,1D_pH,1D,AMB,pH,8.062
08/28/2022 05:10:00,2D_tem,2D,AMB,Temp,30.1
08/28/2022 05:10:00,2D_pH,2D,AMB,pH,8.024
08/28/2022 05:10:00,1E_tem,1E,AMB,Temp,30
08/28/2022 05:10:00,1E_pH,1E,AMB,pH,8.122
08/28/2022 05:10:00,1C_tem,1C,OA,Temp,29.8
08/28/2022 05:10:00,1C_pH,1C,OA,pH,7.41
08/28/2022 05:10:00,2A_tem,2A,AMB,Temp,30
08/28/2022 05:10:00,2A_pH,2A,AMB,pH,8.042
08/28/2022 05:10:00,1A_tem,1A,AMB,Temp,29.8
08/28/2022 05:10:00,1A_pH,1A,AMB,pH,7.904
08/28/2022 05:10:00,2E_tem,2E,OA,Temp,30.1
08/28/2022 05:10:00,2E_pH,2E,OA,pH,8.1
08/28/2022 06:20:00,2C_tem,2C,OA,Temp,30
08/28/2022 06:20:00,2C_pH,2C,OA,pH,7.88
08/28/2022 06:20:00,1B_tem,1B,OA,Temp,30.1
08/28/2022 06:20:00,1B_pH,1B,OA,pH,7.91
08/28/2022 06:20:00,2B_tem,2B,OA,Temp,30
08/28/2022 06:20:00,2B_pH,2B,OA,pH,7.81
08/28/2022 06:20:00,1D_tem,1D,AMB,Temp,30.1
08/28/2022 06:20:00,1D_pH,1D,AMB,pH,7.992
08/28/2022 06:20:00,2D_tem,2D,AMB,Temp,30.1
08/28/2022 06:20:00,2D_pH,2D,AMB,pH,8.024
08/28/2022 06:20:00,1E_tem,1E,AMB,Temp,30
08/28/2022 06:20:00,1E_pH,1E,AMB,pH,8.122
08/28/2022 06:20:00,1C_tem,1C,OA,Temp,29.8
08/28/2022 06:20:00,1C_pH,1C,OA,pH,7.4
08/28/2022 06:20:00,2A_tem,2A,AMB,Temp,30
08/28/2022 06:20:00,2A_pH,2A,AMB,pH,8.032
08/28/2022 06:20:00,1A_tem,1A,AMB,Temp,29.9
08/28/2022 06:20:00,1A_pH,1A,AMB,pH,7.904
08/28/2022 06:20:00,2E_tem,2E,OA,Temp,30
08/28/2022 06:20:00,2E_pH,2E,OA,pH,8.1
08/28/2022 07:30:00,2C_tem,2C,OA,Temp,30.2
08/28/2022 07:30:00,2C_pH,2C,OA,pH,8.05
08/28/2022 07:30:00,1B_tem,1B,OA,Temp,30.1
08/28/2022 07:30:00,1B_pH,1B,OA,pH,7.94
08/28/2022 07:30:00,2B_tem,2B,OA,Temp,30.2
08/28/2022 07:30:00,2B_pH,2B,OA,pH,7.91
08/28/2022 07:30:00,1D_tem,1D,AMB,Temp,30.3
08/28/2022 07:30:00,1D_pH,1D,AMB,pH,8.032
08/28/2022 07:30:00,2D_tem,2D,AMB,Temp,30.1
08/28/2022 07:30:00,2D_pH,2D,AMB,pH,8.084
08/28/2022 07:30:00,1E_tem,1E,AMB,Temp,30.1
08/28/2022 07:30:00,1E_pH,1E,AMB,pH,8.192
08/28/2022 07:30:00,1C_tem,1C,OA,Temp,30.2
08/28/2022 07:30:00,1C_pH,1C,OA,pH,8.15
08/28/2022 07:30:00,2A_tem,2A,AMB,Temp,30.1
08/28/2022 07:30:00,2A_pH,2A,AMB,pH,8.112
08/28/2022 07:30:00,1A_tem,1A,AMB,Temp,30.1
08/28/2022 07:30:00,1A_pH,1A,AMB,pH,8.064
08/28/2022 07:30:00,2E_tem,2E,OA,Temp,30.1
08/28/2022 07:30:00,2E_pH,2E,OA,pH,8.19
08/28/2022 08:40:00,2C_tem,2C,OA,Temp,30.4
08/28/2022 08:40:00,2C_pH,2C,OA,pH,8.09
08/28/2022 08:40:00,1B_tem,1B,OA,Temp,30.4
08/28/2022 08:40:00,1B_pH,1B,OA,pH,7.9
08/28/2022 08:40:00,2B_tem,2B,OA,Temp,30.4
08/28/2022 08:40:00,2B_pH,2B,OA,pH,7.94
08/28/2022 08:40:00,1D_tem,1D,AMB,Temp,30.5
08/28/2022 08:40:00,1D_pH,1D,AMB,pH,8.072
08/28/2022 08:40:00,2D_tem,2D,AMB,Temp,30.3
08/28/2022 08:40:00,2D_pH,2D,AMB,pH,8.104
08/28/2022 08:40:00,1E_tem,1E,AMB,Temp,30.4
08/28/2022 08:40:00,1E_pH,1E,AMB,pH,8.232
08/28/2022 08:40:00,1C_tem,1C,OA,Temp,30.3
08/28/2022 08:40:00,1C_pH,1C,OA,pH,8.44
08/28/2022 08:40:00,2A_tem,2A,AMB,Temp,30.4
08/28/2022 08:40:00,2A_pH,2A,AMB,pH,8.132
08/28/2022 08:40:00,1A_tem,1A,AMB,Temp,30.2
08/28/2022 08:40:00,1A_pH,1A,AMB,pH,8.154
08/28/2022 08:40:00,2E_tem,2E,OA,Temp,30.3
08/28/2022 08:40:00,2E_pH,2E,OA,pH,8.22
08/28/2022 09:50:00,2C_tem,2C,OA,Temp,30.7
08/28/2022 09:50:00,2C_pH,2C,OA,pH,8.12
08/28/2022 09:50:00,1B_tem,1B,OA,Temp,30.7
08/28/2022 09:50:00,1B_pH,1B,OA,pH,7.92
08/28/2022 09:50:00,2B_tem,2B,OA,Temp,30.7
08/28/2022 09:50:00,2B_pH,2B,OA,pH,8.01
08/28/2022 09:50:00,1D_tem,1D,AMB,Temp,30.8
08/28/2022 09:50:00,1D_pH,1D,AMB,pH,8.092
08/28/2022 09:50:00,2D_tem,2D,AMB,Temp,30.7
08/28/2022 09:50:00,2D_pH,2D,AMB,pH,8.104
08/28/2022 09:50:00,1E_tem,1E,AMB,Temp,30.7
08/28/2022 09:50:00,1E_pH,1E,AMB,pH,8.232
08/28/2022 09:50:00,1C_tem,1C,OA,Temp,30.6
08/28/2022 09:50:00,1C_pH,1C,OA,pH,8.49
08/28/2022 09:50:00,2A_tem,2A,AMB,Temp,30.7
08/28/2022 09:50:00,2A_pH,2A,AMB,pH,8.012
08/28/2022 09:50:00,1A_tem,1A,AMB,Temp,30.5
08/28/2022 09:50:00,1A_pH,1A,AMB,pH,8.174
08/28/2022 09:50:00,2E_tem,2E,OA,Temp,30.6
08/28/2022 09:50:00,2E_pH,2E,OA,pH,8.23
08/28/2022 11:00:00,2C_tem,2C,OA,Temp,31.3
08/28/2022 11:00:00,2C_pH,2C,OA,pH,7.93
08/28/2022 11:00:00,1B_tem,1B,OA,Temp,31.3
08/28/2022 11:00:00,1B_pH,1B,OA,pH,7.92
08/28/2022 11:00:00,2B_tem,2B,OA,Temp,31.2
08/28/2022 11:00:00,2B_pH,2B,OA,pH,7.93
08/28/2022 11:00:00,1D_tem,1D,AMB,Temp,31.3
08/28/2022 11:00:00,1D_pH,1D,AMB,pH,8.102
08/28/2022 11:00:00,2D_tem,2D,AMB,Temp,31.2
08/28/2022 11:00:00,2D_pH,2D,AMB,pH,8.114
08/28/2022 11:00:00,1E_tem,1E,AMB,Temp,31.2
08/28/2022 11:00:00,1E_pH,1E,AMB,pH,8.242
08/28/2022 11:00:00,1C_tem,1C,OA,Temp,31.2
08/28/2022 11:00:00,1C_pH,1C,OA,pH,8.05
08/28/2022 11:00:00,2A_tem,2A,AMB,Temp,31.2
08/28/2022 11:00:00,2A_pH,2A,AMB,pH,8.082
08/28/2022 11:00:00,1A_tem,1A,AMB,Temp,31
08/28/2022 11:00:00,1A_pH,1A,AMB,pH,8.174
08/28/2022 11:00:00,2E_tem,2E,OA,Temp,31.1
08/28/2022 11:00:00,2E_pH,2E,OA,pH,8.23
08/28/2022 12:10:00,2C_tem,2C,OA,Temp,31.8
08/28/2022 12:10:00,2C_pH,2C,OA,pH,7.89
08/28/2022 12:10:00,1B_tem,1B,OA,Temp,31.8
08/28/2022 12:10:00,1B_pH,1B,OA,pH,7.96
08/28/2022 12:10:00,2B_tem,2B,OA,Temp,31.7
08/28/2022 12:10:00,2B_pH,2B,OA,pH,7.89
08/28/2022 12:10:00,1D_tem,1D,AMB,Temp,31.8
08/28/2022 12:10:00,1D_pH,1D,AMB,pH,8.052
08/28/2022 12:10:00,2D_tem,2D,AMB,Temp,31.7
08/28/2022 12:10:00,2D_pH,2D,AMB,pH,8.114
08/28/2022 12:10:00,1E_tem,1E,AMB,Temp,31.7
08/28/2022 12:10:00,1E_pH,1E,AMB,pH,8.242
08/28/2022 12:10:00,1C_tem,1C,OA,Temp,31.7
08/28/2022 12:10:00,1C_pH,1C,OA,pH,8.06
08/28/2022 12:10:00,2A_tem,2A,AMB,Temp,31.7
08/28/2022 12:10:00,2A_pH,2A,AMB,pH,8.142
08/28/2022 12:10:00,1A_tem,1A,AMB,Temp,31.6
08/28/2022 12:10:00,1A_pH,1A,AMB,pH,8.154
08/28/2022 12:10:00,2E_tem,2E,OA,Temp,31.7
08/28/2022 12:10:00,2E_pH,2E,OA,pH,8.23
08/28/2022 13:20:00,2C_tem,2C,OA,Temp,31.7
08/28/2022 13:20:00,2C_pH,2C,OA,pH,7.87
08/28/2022 13:20:00,1B_tem,1B,OA,Temp,31.7
08/28/2022 13:20:00,1B_pH,1B,OA,pH,7.94
08/28/2022 13:20:00,2B_tem,2B,OA,Temp,31.7
08/28/2022 13:20:00,2B_pH,2B,OA,pH,7.86
08/28/2022 13:20:00,1D_tem,1D,AMB,Temp,31.8
08/28/2022 13:20:00,1D_pH,1D,AMB,pH,8.072
08/28/2022 13:20:00,2D_tem,2D,AMB,Temp,31.6
08/28/2022 13:20:00,2D_pH,2D,AMB,pH,8.114
08/28/2022 13:20:00,1E_tem,1E,AMB,Temp,31.7
08/28/2022 13:20:00,1E_pH,1E,AMB,pH,8.252
08/28/2022 13:20:00,1C_tem,1C,OA,Temp,31.7
08/28/2022 13:20:00,1C_pH,1C,OA,pH,8.08
08/28/2022 13:20:00,2A_tem,2A,AMB,Temp,31.7
08/28/2022 13:20:00,2A_pH,2A,AMB,pH,7.952
08/28/2022 13:20:00,1A_tem,1A,AMB,Temp,31.6
08/28/2022 13:20:00,1A_pH,1A,AMB,pH,8.154
08/28/2022 13:20:00,2E_tem,2E,OA,Temp,31.6
08/28/2022 13:20:00,2E_pH,2E,OA,pH,8.25
08/28/2022 14:30:00,2C_tem,2C,OA,Temp,31.5
08/28/2022 14:30:00,2C_pH,2C,OA,pH,7.88
08/28/2022 14:30:00,1B_tem,1B,OA,Temp,31.5
08/28/2022 14:30:00,1B_pH,1B,OA,pH,7.91
08/28/2022 14:30:00,2B_tem,2B,OA,Temp,31.4
08/28/2022 14:30:00,2B_pH,2B,OA,pH,7.9
08/28/2022 14:30:00,1D_tem,1D,AMB,Temp,31.6
08/28/2022 14:30:00,1D_pH,1D,AMB,pH,8.082
08/28/2022 14:30:00,2D_tem,2D,AMB,Temp,31.4
08/28/2022 14:30:00,2D_pH,2D,AMB,pH,8.124
08/28/2022 14:30:00,1E_tem,1E,AMB,Temp,31.5
08/28/2022 14:30:00,1E_pH,1E,AMB,pH,8.252
08/28/2022 14:30:00,1C_tem,1C,OA,Temp,31.5
08/28/2022 14:30:00,1C_pH,1C,OA,pH,8.1
08/28/2022 14:30:00,2A_tem,2A,AMB,Temp,31.5
08/28/2022 14:30:00,2A_pH,2A,AMB,pH,8.022
08/28/2022 14:30:00,1A_tem,1A,AMB,Temp,31.4
08/28/2022 14:30:00,1A_pH,1A,AMB,pH,8.184
08/28/2022 14:30:00,2E_tem,2E,OA,Temp,31.5
08/28/2022 14:30:00,2E_pH,2E,OA,pH,8.25
08/28/2022 15:40:00,2C_tem,2C,OA,Temp,31.5
08/28/2022 15:40:00,2C_pH,2C,OA,pH,7.89
08/28/2022 15:40:00,1B_tem,1B,OA,Temp,31.5
08/28/2022 15:40:00,1B_pH,1B,OA,pH,7.92
08/28/2022 15:40:00,2B_tem,2B,OA,Temp,31.4
08/28/2022 15:40:00,2B_pH,2B,OA,pH,7.93
08/28/2022 15:40:00,1D_tem,1D,AMB,Temp,31.6
08/28/2022 15:40:00,1D_pH,1D,AMB,pH,8.092
08/28/2022 15:40:00,2D_tem,2D,AMB,Temp,31.4
08/28/2022 15:40:00,2D_pH,2D,AMB,pH,8.124
08/28/2022 15:40:00,1E_tem,1E,AMB,Temp,31.4
08/28/2022 15:40:00,1E_pH,1E,AMB,pH,8.252
08/28/2022 15:40:00,1C_tem,1C,OA,Temp,31.5
08/28/2022 15:40:00,1C_pH,1C,OA,pH,8.12
08/28/2022 15:40:00,2A_tem,2A,AMB,Temp,31.5
08/28/2022 15:40:00,2A_pH,2A,AMB,pH,8.142
08/28/2022 15:40:00,1A_tem,1A,AMB,Temp,31.3
08/28/2022 15:40:00,1A_pH,1A,AMB,pH,8.204
08/28/2022 15:40:00,2E_tem,2E,OA,Temp,31.4
08/28/2022 15:40:00,2E_pH,2E,OA,pH,8.25
08/28/2022 16:50:00,2C_tem,2C,OA,Temp,31
08/28/2022 16:50:00,2C_pH,2C,OA,pH,7.96
08/28/2022 16:50:00,1B_tem,1B,OA,Temp,30.9
08/28/2022 16:50:00,1B_pH,1B,OA,pH,7.96
08/28/2022 16:50:00,2B_tem,2B,OA,Temp,30.8
08/28/2022 16:50:00,2B_pH,2B,OA,pH,7.89
08/28/2022 16:50:00,1D_tem,1D,AMB,Temp,31
08/28/2022 16:50:00,1D_pH,1D,AMB,pH,8.092
08/28/2022 16:50:00,2D_tem,2D,AMB,Temp,30.8
08/28/2022 16:50:00,2D_pH,2D,AMB,pH,8.134
08/28/2022 16:50:00,1E_tem,1E,AMB,Temp,30.9
08/28/2022 16:50:00,1E_pH,1E,AMB,pH,8.252
08/28/2022 16:50:00,1C_tem,1C,OA,Temp,30.9
08/28/2022 16:50:00,1C_pH,1C,OA,pH,8.14
08/28/2022 16:50:00,2A_tem,2A,AMB,Temp,30.8
08/28/2022 16:50:00,2A_pH,2A,AMB,pH,7.922
08/28/2022 16:50:00,1A_tem,1A,AMB,Temp,30.8
08/28/2022 16:50:00,1A_pH,1A,AMB,pH,8.204
08/28/2022 16:50:00,2E_tem,2E,OA,Temp,30.9
08/28/2022 16:50:00,2E_pH,2E,OA,pH,8.26
08/28/2022 18:00:00,2C_tem,2C,OA,Temp,31.2
08/28/2022 18:00:00,2C_pH,2C,OA,pH,7.87
08/28/2022 18:00:00,1B_tem,1B,OA,Temp,31.2
08/28/2022 18:00:00,1B_pH,1B,OA,pH,7.93
08/28/2022 18:00:00,2B_tem,2B,OA,Temp,31.2
08/28/2022 18:00:00,2B_pH,2B,OA,pH,7.9
08/28/2022 18:00:00,1D_tem,1D,AMB,Temp,31.3
08/28/2022 18:00:00,1D_pH,1D,AMB,pH,8.062
08/28/2022 18:00:00,2D_tem,2D,AMB,Temp,31.1
08/28/2022 18:00:00,2D_pH,2D,AMB,pH,8.124
08/28/2022 18:00:00,1E_tem,1E,AMB,Temp,31.2
08/28/2022 18:00:00,1E_pH,1E,AMB,pH,8.242
08/28/2022 18:00:00,1C_tem,1C,OA,Temp,31
08/28/2022 18:00:00,1C_pH,1C,OA,pH,8.12
08/28/2022 18:00:00,2A_tem,2A,AMB,Temp,31.1
08/28/2022 18:00:00,2A_pH,2A,AMB,pH,8.032
08/28/2022 18:00:00,1A_tem,1A,AMB,Temp,30.9
08/28/2022 18:00:00,1A_pH,1A,AMB,pH,8.184
08/28/2022 18:00:00,2E_tem,2E,OA,Temp,31.2
08/28/2022 18:00:00,2E_pH,2E,OA,pH,8.26
08/28/2022 19:10:00,2C_tem,2C,OA,Temp,31.1
08/28/2022 19:10:00,2C_pH,2C,OA,pH,7.84
08/28/2022 19:10:00,1B_tem,1B,OA,Temp,31.1
08/28/2022 19:10:00,1B_pH,1B,OA,pH,7.93
08/28/2022 19:10:00,2B_tem,2B,OA,Temp,31.1
08/28/2022 19:10:00,2B_pH,2B,OA,pH,7.81
08/28/2022 19:10:00,1D_tem,1D,AMB,Temp,31.2
08/28/2022 19:10:00,1D_pH,1D,AMB,pH,8.062
08/28/2022 19:10:00,2D_tem,2D,AMB,Temp,31.1
08/28/2022 19:10:00,2D_pH,2D,AMB,pH,8.064
08/28/2022 19:10:00,1E_tem,1E,AMB,Temp,31.1
08/28/2022 19:10:00,1E_pH,1E,AMB,pH,8.152
08/28/2022 19:10:00,1C_tem,1C,OA,Temp,31
08/28/2022 19:10:00,1C_pH,1C,OA,pH,7.91
08/28/2022 19:10:00,2A_tem,2A,AMB,Temp,31.2
08/28/2022 19:10:00,2A_pH,2A,AMB,pH,7.912
08/28/2022 19:10:00,1A_tem,1A,AMB,Temp,31.1
08/28/2022 19:10:00,1A_pH,1A,AMB,pH,8.014
08/28/2022 19:10:00,2E_tem,2E,OA,Temp,31.1
08/28/2022 19:10:00,2E_pH,2E,OA,pH,8.16
08/28/2022 20:20:00,2C_tem,2C,OA,Temp,30.7
08/28/2022 20:20:00,2C_pH,2C,OA,pH,7.9
08/28/2022 20:20:00,1B_tem,1B,OA,Temp,30.7
08/28/2022 20:20:00,1B_pH,1B,OA,pH,7.94
08/28/2022 20:20:00,2B_tem,2B,OA,Temp,30.6
08/28/2022 20:20:00,2B_pH,2B,OA,pH,7.92
08/28/2022 20:20:00,1D_tem,1D,AMB,Temp,30.8
08/28/2022 20:20:00,1D_pH,1D,AMB,pH,7.992
08/28/2022 20:20:00,2D_tem,2D,AMB,Temp,30.6
08/28/2022 20:20:00,2D_pH,2D,AMB,pH,8.064
08/28/2022 20:20:00,1E_tem,1E,AMB,Temp,30.6
08/28/2022 20:20:00,1E_pH,1E,AMB,pH,8.142
08/28/2022 20:20:00,1C_tem,1C,OA,Temp,30.6
08/28/2022 20:20:00,1C_pH,1C,OA,pH,7.87
08/28/2022 20:20:00,2A_tem,2A,AMB,Temp,30.7
08/28/2022 20:20:00,2A_pH,2A,AMB,pH,8.062
08/28/2022 20:20:00,1A_tem,1A,AMB,Temp,30.7
08/28/2022 20:20:00,1A_pH,1A,AMB,pH,7.934
08/28/2022 20:20:00,2E_tem,2E,OA,Temp,30.7
08/28/2022 20:20:00,2E_pH,2E,OA,pH,8.13
08/28/2022 21:30:00,2C_tem,2C,OA,Temp,30.3
08/28/2022 21:30:00,2C_pH,2C,OA,pH,7.91
08/28/2022 21:30:00,1B_tem,1B,OA,Temp,30.4
08/28/2022 21:30:00,1B_pH,1B,OA,pH,7.94
08/28/2022 21:30:00,2B_tem,2B,OA,Temp,30.3
08/28/2022 21:30:00,2B_pH,2B,OA,pH,7.92
08/28/2022 21:30:00,1D_tem,1D,AMB,Temp,30.5
08/28/2022 21:30:00,1D_pH,1D,AMB,pH,8.022
08/28/2022 21:30:00,2D_tem,2D,AMB,Temp,30.3
08/28/2022 21:30:00,2D_pH,2D,AMB,pH,8.064
08/28/2022 21:30:00,1E_tem,1E,AMB,Temp,30.3
08/28/2022 21:30:00,1E_pH,1E,AMB,pH,8.142
08/28/2022 21:30:00,1C_tem,1C,OA,Temp,30.1
08/28/2022 21:30:00,1C_pH,1C,OA,pH,7.87
08/28/2022 21:30:00,2A_tem,2A,AMB,Temp,30
08/28/2022 21:30:00,2A_pH,2A,AMB,pH,8.072
08/28/2022 21:30:00,1A_tem,1A,AMB,Temp,30
08/28/2022 21:30:00,1A_pH,1A,AMB,pH,7.934
08/28/2022 21:30:00,2E_tem,2E,OA,Temp,30.3
08/28/2022 21:30:00,2E_pH,2E,OA,pH,8.13
08/28/2022 22:40:00,2C_tem,2C,OA,Temp,30.3
08/28/2022 22:40:00,2C_pH,2C,OA,pH,7.94
08/28/2022 22:40:00,1B_tem,1B,OA,Temp,30.4
08/28/2022 22:40:00,1B_pH,1B,OA,pH,7.94
08/28/2022 22:40:00,2B_tem,2B,OA,Temp,30.3
08/28/2022 22:40:00,2B_pH,2B,OA,pH,7.9
08/28/2022 22:40:00,1D_tem,1D,AMB,Temp,30.5
08/28/2022 22:40:00,1D_pH,1D,AMB,pH,8.032
08/28/2022 22:40:00,2D_tem,2D,AMB,Temp,30.3
08/28/2022 22:40:00,2D_pH,2D,AMB,pH,8.054
08/28/2022 22:40:00,1E_tem,1E,AMB,Temp,30.3
08/28/2022 22:40:00,1E_pH,1E,AMB,pH,8.132
08/28/2022 22:40:00,1C_tem,1C,OA,Temp,30.1
08/28/2022 22:40:00,1C_pH,1C,OA,pH,7.87
08/28/2022 22:40:00,2A_tem,2A,AMB,Temp,30
08/28/2022 22:40:00,2A_pH,2A,AMB,pH,8.042
08/28/2022 22:40:00,1A_tem,1A,AMB,Temp,30
08/28/2022 22:40:00,1A_pH,1A,AMB,pH,7.914
08/28/2022 22:40:00,2E_tem,2E,OA,Temp,30.3
08/28/2022 22:40:00,2E_pH,2E,OA,pH,7.92
08/28/2022 23:50:00,2C_tem,2C,OA,Temp,30.4
08/28/2022 23:50:00,2C_pH,2C,OA,pH,7.94
08/28/2022 23:50:00,1B_tem,1B,OA,Temp,30.4
08/28/2022 23:50:00,1B_pH,1B,OA,pH,7.92
08/28/2022 23:50:00,2B_tem,2B,OA,Temp,30.2
08/28/2022 23:50:00,2B_pH,2B,OA,pH,7.89
08/28/2022 23:50:00,1D_tem,1D,AMB,Temp,30.5
08/28/2022 23:50:00,1D_pH,1D,AMB,pH,8.002
08/28/2022 23:50:00,2D_tem,2D,AMB,Temp,30.3
08/28/2022 23:50:00,2D_pH,2D,AMB,pH,8.034
08/28/2022 23:50:00,1E_tem,1E,AMB,Temp,30.3
08/28/2022 23:50:00,1E_pH,1E,AMB,pH,8.122
08/28/2022 23:50:00,1C_tem,1C,OA,Temp,30.1
08/28/2022 23:50:00,1C_pH,1C,OA,pH,7.85
08/28/2022 23:50:00,2A_tem,2A,AMB,Temp,29.9
08/28/2022 23:50:00,2A_pH,2A,AMB,pH,8.032
08/28/2022 23:50:00,1A_tem,1A,AMB,Temp,29.9
08/28/2022 23:50:00,1A_pH,1A,AMB,pH,7.904
08/28/2022 23:50:00,2E_tem,2E,OA,Temp,30.3
08/28/2022 23:50:00,2E_pH,2E,OA,pH,7.86
08/29/2022 02:00:00,2C_tem,2C,OA,Temp,30.4
08/29/2022 02:00:00,2C_pH,2C,OA,pH,7.88
08/29/2022 02:00:00,1B_tem,1B,OA,Temp,30.4
08/29/2022 02:00:00,1B_pH,1B,OA,pH,7.91
08/29/2022 02:00:00,2B_tem,2B,OA,Temp,30.2
08/29/2022 02:00:00,2B_pH,2B,OA,pH,7.88
08/29/2022 02:00:00,1D_tem,1D,AMB,Temp,30.5
08/29/2022 02:00:00,1D_pH,1D,AMB,pH,8.062
08/29/2022 02:00:00,2D_tem,2D,AMB,Temp,30.3
08/29/2022 02:00:00,2D_pH,2D,AMB,pH,8.034
08/29/2022 02:00:00,1E_tem,1E,AMB,Temp,30.3
08/29/2022 02:00:00,1E_pH,1E,AMB,pH,8.112
08/29/2022 02:00:00,1C_tem,1C,OA,Temp,30.1
08/29/2022 02:00:00,1C_pH,1C,OA,pH,7.84
08/29/2022 02:00:00,2A_tem,2A,AMB,Temp,29.9
08/29/2022 02:00:00,2A_pH,2A,AMB,pH,8.022
08/29/2022 02:00:00,1A_tem,1A,AMB,Temp,30
08/29/2022 02:00:00,1A_pH,1A,AMB,pH,7.904
08/29/2022 02:00:00,2E_tem,2E,OA,Temp,30.2
08/29/2022 02:00:00,2E_pH,2E,OA,pH,7.83
08/29/2022 03:10:00,2C_tem,2C,OA,Temp,30.2
08/29/2022 03:10:00,2C_pH,2C,OA,pH,7.93
08/29/2022 03:10:00,1B_tem,1B,OA,Temp,30.4
08/29/2022 03:10:00,1B_pH,1B,OA,pH,7.9
08/29/2022 03:10:00,2B_tem,2B,OA,Temp,30.2
08/29/2022 03:10:00,2B_pH,2B,OA,pH,7.87
08/29/2022 03:10:00,1D_tem,1D,AMB,Temp,30.4
08/29/2022 03:10:00,1D_pH,1D,AMB,pH,8.052
08/29/2022 03:10:00,2D_tem,2D,AMB,Temp,30.2
08/29/2022 03:10:00,2D_pH,2D,AMB,pH,8.024
08/29/2022 03:10:00,1E_tem,1E,AMB,Temp,30.3
08/29/2022 03:10:00,1E_pH,1E,AMB,pH,8.102
08/29/2022 03:10:00,1C_tem,1C,OA,Temp,30.1
08/29/2022 03:10:00,1C_pH,1C,OA,pH,7.84
08/29/2022 03:10:00,2A_tem,2A,AMB,Temp,30
08/29/2022 03:10:00,2A_pH,2A,AMB,pH,8.022
08/29/2022 03:10:00,1A_tem,1A,AMB,Temp,30.1
08/29/2022 03:10:00,1A_pH,1A,AMB,pH,7.904
08/29/2022 03:10:00,2E_tem,2E,OA,Temp,30.1
08/29/2022 03:10:00,2E_pH,2E,OA,pH,8
08/29/2022 04:20:00,2C_tem,2C,OA,Temp,30.4
08/29/2022 04:20:00,2C_pH,2C,OA,pH,7.92
08/29/2022 04:20:00,1B_tem,1B,OA,Temp,30.4
